,type,id,properties.mag,properties.place,properties.time,properties.updated,properties.tz,properties.url,properties.detail,properties.felt,properties.cdi,properties.mmi,properties.alert,properties.status,properties.tsunami,properties.sig,properties.net,properties.code,properties.ids,properties.sources,properties.types,properties.nst,properties.dmin,properties.rms,properties.gap,properties.magType,properties.type,properties.title,geometry.type,geometry.coordinates,elevation
187,Feature,pr2020001216,2.26,"6km S of Guanica, Puerto Rico",1577896103400,1578248952678,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001216,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001216&format=geojson,,,,,reviewed,0,79,pr,2020001216,",pr2020001216,",",pr,",",geoserve,origin,phase-data,",8.0,0.0685,0.15,230.0,md,earthquake,"M 2.3 - 6km S of Guanica, Puerto Rico",Point,"[-66.8988, 17.9095, 5]",0
188,Feature,ci39019911,1.59,"15km ENE of Ridgecrest, CA",1577896069710,1577903188800,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci39019911,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39019911&format=geojson,,,,,reviewed,0,39,ci,39019911,",ci39019911,",",ci,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",27.0,0.06314,0.17,53.0,ml,earthquake,"M 1.6 - 15km ENE of Ridgecrest, CA",Point,"[-117.524, 35.6735, 7.06]",1128
189,Feature,pr2020001214,1.38,"5km S of Indios, Puerto Rico",1577896043190,1578248931510,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001214,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001214&format=geojson,,,,,reviewed,0,29,pr,2020001214,",pr2020001214,",",pr,",",geoserve,origin,phase-data,",4.0,0.0652,0.18,324.0,md,earthquake,"M 1.4 - 5km S of Indios, Puerto Rico",Point,"[-66.8233, 17.9416, 7]",0
190,Feature,pr2020001213,1.81,"7km S of Guanica, Puerto Rico",1577896010240,1578248911758,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001213,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001213&format=geojson,,,,,reviewed,0,50,pr,2020001213,",pr2020001213,",",pr,",",geoserve,origin,phase-data,",6.0,0.08,0.31,233.0,md,earthquake,"M 1.8 - 7km S of Guanica, Puerto Rico",Point,"[-66.9196, 17.9061, 12]",0
191,Feature,ci39019903,1.73,"10km SW of Idyllwild, CA",1577895849190,1578323105510,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci39019903,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39019903&format=geojson,,,,,reviewed,0,46,ci,39019903,",ci39019903,",",ci,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",72.0,0.06452,0.18,30.0,ml,earthquake,"M 1.7 - 10km SW of Idyllwild, CA",Point,"[-116.7968333, 33.6786667, 17.71]",1435
192,Feature,nc73322221,0.06,"17km NW of Parkfield, CA",1577895805770,1578689343537,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73322221,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73322221&format=geojson,,,,,reviewed,0,0,nc,73322221,",nc73322221,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",14.0,0.0229,0.05,102.0,md,earthquake,"M 0.1 - 17km NW of Parkfield, CA",Point,"[-120.564, 36.0038333, 1.57]",239
193,Feature,us700070td,4.6,"159km SSE of L'Esperance Rock, New Zealand",1577895770404,1579222068040,-720,https://earthquake.usgs.gov/earthquakes/eventpage/us700070td,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us700070td&format=geojson,,,,,reviewed,0,326,us,700070td,",us700070td,",",us,",",geoserve,origin,phase-data,",,3.565,1.02,174.0,mb,earthquake,"M 4.6 - 159km SSE of L'Esperance Rock, New Zealand",Point,"[-178.3732, -32.8014, 10]",1
194,Feature,ci39019895,0.67,"16km NNW of Ocotillo Wells, CA",1577895656940,1577895875209,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci39019895,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39019895&format=geojson,,,,,automatic,0,7,ci,39019895,",ci39019895,",",ci,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",21.0,0.08807,0.26,94.0,ml,earthquake,"M 0.7 - 16km NNW of Ocotillo Wells, CA",Point,"[-116.2025, 33.2696667, 7.7]",420
195,Feature,pr2020001211,1.87,"11km SE of Guanica, Puerto Rico",1577895546260,1578248892134,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001211,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001211&format=geojson,,,,,reviewed,0,54,pr,2020001211,",pr2020001211,",",pr,",",geoserve,origin,phase-data,",5.0,0.0953,0.43,282.0,md,earthquake,"M 1.9 - 11km SE of Guanica, Puerto Rico",Point,"[-66.8311, 17.8928, 6]",0
196,Feature,nc73322216,0.6,"3km W of Anderson Springs, CA",1577895433780,1577897342426,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73322216,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73322216&format=geojson,,,,,automatic,0,6,nc,73322216,",nc73322216,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",8.0,0.01322,0.01,154.0,md,earthquake,"M 0.6 - 3km W of Anderson Springs, CA",Point,"[-122.7236633, 38.7748337, 2.32]",348
197,Feature,pr2020001212,2.07,"7km SSW of Guanica, Puerto Rico",1577895362760,1578248869540,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001212,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001212&format=geojson,,,,,reviewed,0,66,pr,2020001212,",pr2020001212,",",pr,",",geoserve,origin,phase-data,",8.0,0.0843,0.19,235.0,md,earthquake,"M 2.1 - 7km SSW of Guanica, Puerto Rico",Point,"[-66.9231, 17.9031, 9]",0
198,Feature,pr2020001210,1.77,"10km SSE of Guanica, Puerto Rico",1577895105880,1578248850150,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001210,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001210&format=geojson,,,,,reviewed,0,48,pr,2020001210,",pr2020001210,",",pr,",",geoserve,origin,phase-data,",4.0,0.0902,0.13,308.0,md,earthquake,"M 1.8 - 10km SSE of Guanica, Puerto Rico",Point,"[-66.8576, 17.8875, 6]",0
199,Feature,uw61565642,0.9,"37km SSE of Morton, Washington",1577895004950,1577941005000,-480,https://earthquake.usgs.gov/earthquakes/eventpage/uw61565642,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61565642&format=geojson,,,,,reviewed,0,12,uw,61565642,",uw61565642,",",uw,",",geoserve,origin,phase-data,",12.0,,0.18,192.0,ml,earthquake,"M 0.9 - 37km SSE of Morton, Washington",Point,"[-122.0545, 46.2593333333333, 8.86]",732
200,Feature,ci39019887,0.99,"11km SW of Searles Valley, CA",1577894687450,1577903175486,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci39019887,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39019887&format=geojson,,,,,reviewed,0,15,ci,39019887,",ci39019887,",",ci,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",21.0,0.09118,0.18,82.0,ml,earthquake,"M 1.0 - 11km SW of Searles Valley, CA",Point,"[-117.4858333, 35.6908333, 2.21]",1115
201,Feature,pr2020001209,1.65,"2km ENE of Yauco, Puerto Rico",1577894532480,1578248826806,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001209,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001209&format=geojson,,,,,reviewed,0,42,pr,2020001209,",pr2020001209,",",pr,",",geoserve,origin,phase-data,",3.0,0.0879,0.06,314.0,md,earthquake,"M 1.7 - 2km ENE of Yauco, Puerto Rico",Point,"[-66.8263, 18.0453, 5]",-1
202,Feature,us700070tc,4.4,"84km ESE of Iwo Jima, Japan",1577894480910,1579221709040,540,https://earthquake.usgs.gov/earthquakes/eventpage/us700070tc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us700070tc&format=geojson,,,,,reviewed,0,298,us,700070tc,",us700070tc,",",us,",",geoserve,origin,phase-data,",,2.506,0.5,151.0,mb,earthquake,"M 4.4 - 84km ESE of Iwo Jima, Japan",Point,"[142.137, 24.5787, 10]",-1
203,Feature,pr2020001208,2.08,"8km SSE of Maria Antonia, Puerto Rico",1577893387530,1578239906755,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001208,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001208&format=geojson,,,,,reviewed,0,67,pr,2020001208,",pr2020001208,",",pr,",",geoserve,origin,phase-data,",6.0,0.0737,0.16,230.0,md,earthquake,"M 2.1 - 8km SSE of Maria Antonia, Puerto Rico",Point,"[-66.8508, 17.9071, 6]",0
204,Feature,pr2020001207,1.44,"13km S of Guanica, Puerto Rico",1577893234870,1578239890803,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001207,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001207&format=geojson,,,,,reviewed,0,32,pr,2020001207,",pr2020001207,",",pr,",",geoserve,origin,phase-data,",3.0,0.1936,0.09,337.0,md,earthquake,"M 1.4 - 13km S of Guanica, Puerto Rico",Point,"[-66.8926, 17.849, 13]",0
205,Feature,ak0201wp1sq,2.2,"34km S of Redoubt Volcano, Alaska",1577893106853,1578698295418,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0201wp1sq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0201wp1sq&format=geojson,,,,,reviewed,0,74,ak,0201wp1sq,",ak0201wp1sq,",",ak,",",geoserve,origin,phase-data,",,,0.38,,ml,earthquake,"M 2.2 - 34km S of Redoubt Volcano, Alaska",Point,"[-152.6944, 60.1783, 99.7]",84
206,Feature,pr2020001206,2.19,"23km NNW of San Antonio, Puerto Rico",1577892529530,1578239873547,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001206,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001206&format=geojson,,,,,reviewed,0,74,pr,2020001206,",pr2020001206,",",pr,",",geoserve,origin,phase-data,",3.0,0.2315,0.6,351.0,md,earthquake,"M 2.2 - 23km NNW of San Antonio, Puerto Rico",Point,"[-67.151, 18.6955, 10]",0
207,Feature,ak0201wmgy6,1.9,"69km E of Amatignak Island, Alaska",1577892382861,1578698456282,-720,https://earthquake.usgs.gov/earthquakes/eventpage/ak0201wmgy6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0201wmgy6&format=geojson,,,,,reviewed,0,56,ak,0201wmgy6,",ak0201wmgy6,",",ak,",",geoserve,origin,phase-data,",,,0.32,,ml,earthquake,"M 1.9 - 69km E of Amatignak Island, Alaska",Point,"[-178.1351, 51.1385, 21.2]",1
208,Feature,nc73322206,1.06,"5km NE of Fairview, CA",1577892186540,1578360664405,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73322206,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73322206&format=geojson,,,,,reviewed,0,17,nc,73322206,",nc73322206,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",18.0,0.05364,0.08,97.0,md,earthquake,"M 1.1 - 5km NE of Fairview, CA",Point,"[-122.0005, 37.703, 6.9]",180
209,Feature,pr2020001205,1.98,"8km SSE of Maria Antonia, Puerto Rico",1577891843940,1578239943843,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001205,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001205&format=geojson,,,,,reviewed,0,60,pr,2020001205,",pr2020001205,",",pr,",",geoserve,origin,phase-data,",6.0,0.0729,0.14,230.0,md,earthquake,"M 2.0 - 8km SSE of Maria Antonia, Puerto Rico",Point,"[-66.855, 17.9063, 7]",0
210,Feature,pr2020001204,1.58,"0km WSW of Fuig, Puerto Rico",1577891777900,1578239961270,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001204,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001204&format=geojson,,,,,reviewed,0,38,pr,2020001204,",pr2020001204,",",pr,",",geoserve,origin,phase-data,",4.0,0.0459,0.3,162.0,md,earthquake,"M 1.6 - 0km WSW of Fuig, Puerto Rico",Point,"[-66.9243, 17.9838, 7]",-1
211,Feature,ok2020abef,1.85,"23km SSE of Helena, Oklahoma",1577891739630,1577977318924,-360,https://earthquake.usgs.gov/earthquakes/eventpage/ok2020abef,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2020abef&format=geojson,,,,,reviewed,0,53,ok,2020abef,",ok2020abef,",",ok,",",geoserve,origin,phase-data,",47.0,0.03959223065,0.17,70.0,ml,earthquake,"M 1.9 - 23km SSE of Helena, Oklahoma",Point,"[-98.15266667, 36.358, 5.86]",396
212,Feature,pr2020001015,2.48,"7km SSW of Indios, Puerto Rico",1577891593850,1577916267040,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001015,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001015&format=geojson,,,,,reviewed,0,95,pr,2020001015,",pr2020001015,us70006t6u,",",pr,us,",",geoserve,origin,phase-data,",13.0,0.0402,0.17,205.0,md,earthquake,"M 2.5 - 7km SSW of Indios, Puerto Rico",Point,"[-66.8578, 17.9411, 9]",0
213,Feature,us70006t5u,4.8,"68km E of Amatignak Island, Alaska",1577891157267,1579216713040,-720,https://earthquake.usgs.gov/earthquakes/eventpage/us70006t5u,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70006t5u&format=geojson,,,,,reviewed,1,354,us,70006t5u,",at00q3folw,ak0201wi1ij,us70006t5u,",",at,ak,us,",",geoserve,impact-link,moment-tensor,origin,phase-data,",,0.554,0.97,61.0,mww,earthquake,"M 4.8 - 68km E of Amatignak Island, Alaska",Point,"[-178.1302, 51.2023, 37.99]",0
214,Feature,pr2020001201,2.86,"84km NE of Punta Cana, Dominican Republic",1577890950810,1578221685388,-300,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001201,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001201&format=geojson,,,,,reviewed,0,126,pr,2020001201,",pr2020001201,",",pr,",",geoserve,origin,phase-data,",4.0,1.2436,0.25,345.0,md,earthquake,"M 2.9 - 84km NE of Punta Cana, Dominican Republic",Point,"[-67.8625, 19.1471, 50]",1
215,Feature,nc73322201,0.9,"2km ENE of The Geysers, CA",1577890780220,1577892542682,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73322201,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73322201&format=geojson,,,,,automatic,0,12,nc,73322201,",nc73322201,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",12.0,0.01603,0.02,84.0,md,earthquake,"M 0.9 - 2km ENE of The Geysers, CA",Point,"[-122.7343369, 38.7843323, 1.54]",352
216,Feature,pr2020001014,3.31,"84km NE of Punta Cana, Dominican Republic",1577890683140,1581575790040,-300,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001014,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001014&format=geojson,,,,,reviewed,0,169,pr,2020001014,",pr2020001014,us70006t6n,",",pr,us,",",geoserve,origin,phase-data,",14.0,0.7622,0.34,321.0,md,earthquake,"M 3.3 - 84km NE of Punta Cana, Dominican Republic",Point,"[-67.845, 19.0531, 11]",0
217,Feature,ak0201w5jze,0.9,"60km E of Healy, Alaska",1577890050669,1578698455264,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0201w5jze,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0201w5jze&format=geojson,,,,,reviewed,0,12,ak,0201w5jze,",ak0201w5jze,",",ak,",",geoserve,origin,phase-data,",,,0.63,,ml,earthquake,"M 0.9 - 60km E of Healy, Alaska",Point,"[-147.7418, 63.8166, 21.5]",1367
218,Feature,pr2020001200,2.19,"7km SSE of Guanica, Puerto Rico",1577890044920,1578221622132,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001200,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001200&format=geojson,,,,,reviewed,0,74,pr,2020001200,",pr2020001200,",",pr,",",geoserve,origin,phase-data,",4.0,0.0703,0.12,293.0,md,earthquake,"M 2.2 - 7km SSE of Guanica, Puerto Rico",Point,"[-66.88, 17.9048, 5]",0
219,Feature,ci39019871,0.93,"22km N of Ridgecrest, CA",1577890007080,1577890220724,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci39019871,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39019871&format=geojson,,,,,automatic,0,13,ci,39019871,",ci39019871,",",ci,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",12.0,0.03368,0.17,70.0,ml,earthquake,"M 0.9 - 22km N of Ridgecrest, CA",Point,"[-117.6386667, 35.8118333, 4.01]",1346
220,Feature,pr2020001198,1.75,"10km SE of Guanica, Puerto Rico",1577889844840,1578221586188,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001198,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001198&format=geojson,,,,,reviewed,0,47,pr,2020001198,",pr2020001198,",",pr,",",geoserve,origin,phase-data,",3.0,0.2097,0.24,331.0,md,earthquake,"M 1.8 - 10km SE of Guanica, Puerto Rico",Point,"[-66.848, 17.8955, 16]",0
221,Feature,pr2020001197,1.54,"17km SSE of La Parguera, Puerto Rico",1577889705340,1578237824150,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001197,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001197&format=geojson,,,,,reviewed,0,36,pr,2020001197,",pr2020001197,",",pr,",",geoserve,origin,phase-data,",3.0,0.1531,0.1,344.0,md,earthquake,"M 1.5 - 17km SSE of La Parguera, Puerto Rico",Point,"[-67.0088, 17.8205, 6]",0
222,Feature,pr2020001196,1.94,"6km S of Guanica, Puerto Rico",1577889470160,1578221515180,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001196,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001196&format=geojson,,,,,reviewed,0,58,pr,2020001196,",pr2020001196,",",pr,",",geoserve,origin,phase-data,",4.0,0.0698,0.29,264.0,md,earthquake,"M 1.9 - 6km S of Guanica, Puerto Rico",Point,"[-66.916, 17.9158, 5]",0
223,Feature,us70006t5p,4.4,"140km WNW of Tobelo, Indonesia",1577889383685,1579427878040,480,https://earthquake.usgs.gov/earthquakes/eventpage/us70006t5p,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70006t5p&format=geojson,,,,,reviewed,0,298,us,70006t5p,",us70006t5p,",",us,",",geoserve,origin,phase-data,",,1.468,0.69,79.0,mb,earthquake,"M 4.4 - 140km WNW of Tobelo, Indonesia",Point,"[126.8206, 2.1446, 39.39]",3
224,Feature,pr2020001195,2.24,"10km SE of Guanica, Puerto Rico",1577889323440,1578221486157,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001195,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001195&format=geojson,,,,,reviewed,0,77,pr,2020001195,",pr2020001195,",",pr,",",geoserve,origin,phase-data,",5.0,0.0899,0.23,283.0,md,earthquake,"M 2.2 - 10km SE of Guanica, Puerto Rico",Point,"[-66.8493, 17.8903, 18]",0
225,Feature,ak0201w2scl,1.5,"119km W of Cantwell, Alaska",1577889279514,1578698292800,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0201w2scl,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0201w2scl&format=geojson,,,,,reviewed,0,35,ak,0201w2scl,",ak0201w2scl,",",ak,",",geoserve,origin,phase-data,",,,0.64,,ml,earthquake,"M 1.5 - 119km W of Cantwell, Alaska",Point,"[-151.3099, 63.2591, 0.7]",922
226,Feature,pr2020001194,2.16,"11km SSW of Guanica, Puerto Rico",1577889162170,1578221450549,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001194,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001194&format=geojson,,,,,reviewed,0,72,pr,2020001194,",pr2020001194,",",pr,",",geoserve,origin,phase-data,",3.0,0.1305,0.11,334.0,md,earthquake,"M 2.2 - 11km SSW of Guanica, Puerto Rico",Point,"[-66.9508, 17.8783, 14]",0
227,Feature,pr2020001193,1.85,"11km SSE of Guanica, Puerto Rico",1577888972780,1578221417677,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001193,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001193&format=geojson,,,,,reviewed,0,53,pr,2020001193,",pr2020001193,",",pr,",",geoserve,origin,phase-data,",3.0,0.2048,0.12,333.0,md,earthquake,"M 1.9 - 11km SSE of Guanica, Puerto Rico",Point,"[-66.859, 17.882, 16]",0
228,Feature,pr2020001192,2.55,"4km S of Guanica, Puerto Rico",1577888601770,1578210528148,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001192,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001192&format=geojson,,,,,reviewed,0,100,pr,2020001192,",pr2020001192,",",pr,",",geoserve,origin,phase-data,",8.0,0.0464,0.22,217.0,md,earthquake,"M 2.6 - 4km S of Guanica, Puerto Rico",Point,"[-66.9003, 17.9338, 5]",0
229,Feature,pr2020001191,1.84,"13km S of Guanica, Puerto Rico",1577888519280,1578276684679,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001191,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001191&format=geojson,,,,,reviewed,0,52,pr,2020001191,",pr2020001191,",",pr,",",geoserve,origin,phase-data,",3.0,0.1903,0.02,337.0,md,earthquake,"M 1.8 - 13km S of Guanica, Puerto Rico",Point,"[-66.8958, 17.8503, 3]",0
230,Feature,pr2020001189,1.95,"12km SSW of Guanica, Puerto Rico",1577888182030,1578210457760,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001189,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001189&format=geojson,,,,,reviewed,0,58,pr,2020001189,",pr2020001189,",",pr,",",geoserve,origin,phase-data,",3.0,0.138,0.11,335.0,md,earthquake,"M 2.0 - 12km SSW of Guanica, Puerto Rico",Point,"[-66.9491, 17.8695, 7]",0
231,Feature,ak0201vynqw,2.1,"73km SSW of Kobuk, Alaska",1577888110222,1578698291436,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0201vynqw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0201vynqw&format=geojson,,,,,reviewed,0,68,ak,0201vynqw,",ak0201vynqw,",",ak,",",geoserve,origin,phase-data,",,,0.47,,ml,earthquake,"M 2.1 - 73km SSW of Kobuk, Alaska",Point,"[-157.5502, 66.3003, 0.7]",484
232,Feature,pr2020001188,1.99,"5km W of Adjuntas, Puerto Rico",1577888091030,1578210417196,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001188,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001188&format=geojson,,,,,reviewed,0,61,pr,2020001188,",pr2020001188,",",pr,",",geoserve,origin,phase-data,",6.0,0.2116,0.14,109.0,md,earthquake,"M 2.0 - 5km W of Adjuntas, Puerto Rico",Point,"[-66.8495, 18.1578, 23]",-3
233,Feature,pr2020001187,1.61,"18km S of La Parguera, Puerto Rico",1577888025040,1578210389300,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001187,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001187&format=geojson,,,,,reviewed,0,40,pr,2020001187,",pr2020001187,",",pr,",",geoserve,origin,phase-data,",3.0,0.1595,0.28,344.0,md,earthquake,"M 1.6 - 18km S of La Parguera, Puerto Rico",Point,"[-67.0186, 17.812, 13]",0
